RollNo,Gender,Math_Marks,Science_Marks,Arts_Marks,Study_Hours_Per_Week,Recommended_Stream
5173,Male,52.0,78.0,90.0,,Technical
3193,Male,30.0,47.0,41.0,8.0,Academic
2291,Male,81.0,99.0,57.0,6.0,Technical 
5184,Male,63.0,48.0,62.0,13.0,
4323,Female,,96.0,82.0,34.0,Technical
2427, Female,45.0,66.0,92.0,14.0,Technical
5526,Female,67.0,44.0,83.0,18.0,Technical
386,Male,41.0,99.0,33.0,31.0,Technical
5076,Male,77.0,77.0,66.0,25.0,Technical
4882,Male,31.0,78.0,39.0,6.0,Technical
461,Male,85.0,48.0,74.0,14.0,Technical
5006,Male,57.0,79.0,80.0,33.0,Technical
557,Male,100.0,65.0,82.0,38.0,Technical
1277,Female,37.0,87.0,42.0,39.0,Technical
643,Male,62.0,84.0,75.0,36.0,Technical
3683,Male,93.0,88.0,59.0,21.0,Technical
5531, Female,72.0,40.0,69.0,8.0,Technical
3781, Female,,41.0,84.0,40.0,Academic
1417,Female,61.0,63.0,55.0,,Technical
4689,Female,58.0,54.0,44.0,32.0,Technical
3875,Female,35.0,84.0,56.0,29.0,Technical
464, Female,59.0,37.0,57.0,25.0,ACADEMIC
3664,Male,31.0,92.0,72.0,25.0,ACADEMIC
936,,48.0,77.0,79.0,18.0,Technical
2583, Female,71.0,61.0,27.0,15.0,technical
1033,male,51.0,,55.0,31.0,Technical
2368,Female,56.0,56.0,59.0,6.0,Technical
854,Male,47.0,51.0,67.0,34.0,technical
134,Female,93.0,62.0,29.0,15.0,Technical
4738,male,79.0,95.0,50.0,14.0,Technical
3649,Male,60.0,91.0,53.0,18.0,Technical
1379,Male,49.0,54.0,36.0,20.0,Technical
316,Male,42.0,46.0,36.0,36.0,Technical
1697,Male,43.0,59.0,41.0,20.0,Technical
4961,Female,96.0,48.0,69.0,16.0,Technical
3745,Female,63.0,52.0,69.0,27.0,Technical
2873,Female,35.0,79.0,64.0,26.0,Technical
769,Male,84.0,40.0,92.0,17.0,Technical
285,Male,95.0,58.0,56.0,13.0,
4139,Female,89.0,89.0,34.0,30.0,Technical
839,FEMALE,39.0,35.0,90.0,19.0,technical
5224,FEMALE,73.0,49.0,80.0,11.0,Technical 
4103,Female,81.0,73.0,79.0,26.0,Technical
5402,Male,90.0,80.0,,37.0,Technical
3631,Male,31.0,94.0,44.0,32.0,Technical
5297,Female,52.0,78.0,46.0,35.0,Technical
3231,Female,62.0,45.0,46.0,40.0,Technical
362,Female,73.0,47.0,96.0,13.0,
4951,male,87.0,51.0,43.0,31.0,Technical
308, Female,83.0,52.0,87.0,17.0,
4217,FEMALE,54.0,97.0,84.0,,Technical
788,Male,54.0,50.0,92.0,32.0,Academic
2884,Female,63.0,74.0,43.0,27.0,Technical
1746, Female,34.0,66.0,27.0,22.0,Technical
2506,Female,100.0,35.0,41.0,31.0,
5300,Male,76.0,86.0,60.0,23.0,Technical
3526,Female,51.0,64.0,89.0,6.0,Technical
3300,Male,66.0,98.0,96.0,23.0,Technical
2414,Female,94.0,91.0,55.0,20.0,Technical
623,Female,50.0,39.0,88.0,37.0,Academic
4491,Male,52.0,57.0,69.0,38.0,Technical 
2987,Male,97.0,51.0,61.0,26.0,Technical
5336,male,54.0,90.0,86.0,17.0,Technical
1543,Female,50.0,74.0,,13.0,Technical
1259, Female,54.0,69.0,84.0,18.0,technical
4937,Male ,42.0,89.0,77.0,32.0,Technical
3410,male,40.0,88.0,30.0,17.0,Technical
3318,Male,99.0,92.0,33.0,32.0,Technical
4321,male,47.0,45.0,58.0,22.0,Technical
4781,Male,32.0,42.0,38.0,19.0,Academic
2293,Female,78.0,62.0,50.0,8.0,Technical
3041,Male,94.0,64.0,95.0,36.0,Technical
3019,Male,80.0,39.0,74.0,16.0,Technical
3018,Male ,88.0,100.0,51.0,22.0,Technical
3466,Female,71.0,53.0,85.0,27.0,Technical
170,Female,83.0,53.0,53.0,34.0,Technical
293, Female,94.0,57.0,60.0,35.0,ACADEMIC
1494,Female,87.0,69.0,32.0,21.0,Technical
4428,Female,100.0,65.0,58.0,9.0,Technical
3090,Female,41.0,76.0,40.0,14.0,Technical
5102,Male,98.0,98.0,50.0,33.0,Technical
1271,Female,85.0,38.0,79.0,13.0,Technical
2262,Female,89.0,64.0,missing,32.0,Technical
5278,Male,42.0,76.0,54.0,26.0,
2194,Female,78.0,38.0,53.0,11.0,Technical
4821,Male,49.0,58.0,25.0,40.0,Technical 
1262,Male,33.0,97.0,62.0,32.0,Technical
4141,Female,94.0,67.0,36.0,14.0,Technical
2487,Male,59.0,35.0,83.0,31.0,Academic
297,Female,84.0,97.0,69.0,4.0,Technical
5145,Female,33.0,46.0,39.0,31.0,Academic
5105,Female,67.0,55.0,46.0,26.0,Technical
2505,Female,96.0,86.0,45.0,20.0,Technical
4778,Female,45.0,55.0,87.0,36.0,Academic
542,Female,46.0,89.0,81.0,29.0,Technical
3943,Male,42.0,58.0,56.0,26.0,Technical 
575,Female,93.0,87.0,35.0,26.0,Technical
1016,Male,40.0,38.0,94.0,34.0,Academic
4625,male,50.0,62.0,94.0,29.0,Technical
1345,Female,32.0,86.0,53.0,17.0,Technical
4986,Female,65.0,39.0,38.0,35.0,Technical
2683,,32.0,62.0,34.0,38.0,Technical
4377,,77.0,40.0,65.0,6.0,Technical
946,Male,35.0,66.0,54.0,10.0,Technical
1669,,40.0,59.0,84.0,4.0,Academic
1118,Female,51.0,98.0,83.0,22.0,
2197,,52.0,49.0,29.0,22.0,Technical
4115,Female,98.0,36.0,67.0,13.0,Technical
5439,Male ,70.0,,,31.0,Technical
2390,male,97.0,66.0,82.0,40.0,Technical
3694,Female,59.0,45.0,42.0,8.0,Technical
1469,Male,38.0,91.0,35.0,10.0,Technical
3747,Male,100.0,66.0,72.0,19.0,Technical
2803,Male,36.0,49.0,54.0,30.0,Academic
2287,Female,39.0,68.0,68.0,,technical
4012,Male,52.0,79.0,77.0,32.0,Technical
865,Male,36.0,89.0,45.0,18.0,Technical
3222, Female,,49.0,83.0,27.0,Technical
3024,Male,80.0,72.0,88.0,32.0,Technical
5281,Male,94.0,62.0,35.0,20.0,Technical
2119,Male,44.0,70.0,96.0,35.0,
4398,,82.0,38.0,55.0,,Technical
1015,Female,78.0,92.0,71.0,7.0,Technical
1766,Female,34.0,85.0,54.0,29.0,Technical
1980, Female,70.0,88.0,75.0,34.0,Technical
954,Female,56.0,80.0,96.0,23.0,Technical
4826,Male,100.0,75.0,37.0,35.0,Technical
3804,Female,100.0,,67.0,35.0,technical
1779,Male,52.0,96.0,30.0,27.0,Technical
2320, Female,30.0,,,7.0,Academic
4339,FEMALE,31.0,82.0,,40.0,Technical
2833,Male,37.0,92.0,25.0,14.0,ACADEMIC
458,Female,98.0,75.0,84.0,6.0,Technical
3790,Male,39.0,98.0,92.0,40.0,Technical
4813,Male,70.0,66.0,88.0,18.0,Technical
2168,,45.0,70.0,76.0,27.0,ACADEMIC
1113,Female,38.0,63.0,47.0,37.0,Technical
4404,Female,77.0,99.0,70.0,40.0,Technical
2116,Male,94.0,69.0,85.0,11.0,Technical
3864,male,66.0,93.0,30.0,28.0,Technical
1441,Male,36.0,88.0,71.0,22.0,
5238,Male,82.0,40.0,29.0,19.0,Technical
4221,Male,52.0,63.0,68.0,39.0,Technical
3219, Female,99.0,66.0,69.0,22.0,Technical
2170,Male,72.0,56.0,32.0,24.0,Technical
5497,Male,50.0,77.0,54.0,10.0,Technical
2904,Female,64.0,47.0,47.0,19.0,Technical
3279,FEMALE,54.0,68.0,95.0,29.0,Technical
4397,Male,100.0,91.0,100.0,22.0,Technical
4702,Female,95.0,47.0,52.0,39.0,Technical 
3402,Female,35.0,98.0,38.0,28.0,Technical
4133,Male,63.0,51.0,43.0,18.0,Technical
2219,Male,61.0,54.0,57.0,35.0,Technical
1067,Female,100.0,49.0,25.0,21.0,Technical
815,Male,79.0,65.0,84.0,11.0,Technical
1835,Male,76.0,58.0,79.0,17.0,Technical
1468,Female,71.0,54.0,96.0,26.0,Technical
5594,Male,36.0,84.0,36.0,40.0,Technical
2724,Female,46.0,40.0,47.0,8.0,Technical
1290,Female,77.0,96.0,94.0,32.0,Technical
1442,Male,98.0,81.0,87.0,31.0,Technical
883,Male,57.0,43.0,49.0,29.0,Technical
740, Female,63.0,37.0,36.0,32.0,Technical 
2056,Female,59.0,53.0,66.0,18.0,technical
5154,Male ,89.0,43.0,41.0,8.0,Technical
1182,Male,,63.0,67.0,11.0,Technical
4174, Female,39.0,72.0,59.0,25.0,Technical
3510,Male,88.0,79.0,,24.0,Technical
5323,Male,74.0,87.0,98.0,25.0,Technical
5435,Female,59.0,61.0,95.0,168.0,Technical
3556, Female,62.0,40.0,37.0,23.0,Technical
3833,Male ,85.0,68.0,28.0,38.0,Technical
4812, Female,41.0,77.0,49.0,9.0,Technical
3093,Female,55.0,76.0,67.0,33.0,Technical
2876,Male,50.0,37.0,60.0,21.0,Academic
3375,Female,88.0,35.0,67.0,8.0,Technical
3340,Female,75.0,98.0,70.0,9.0,Technical
2428,Male ,67.0,56.0,60.0,27.0,Technical
384,Male ,36.0,83.0,40.0,15.0,Technical
2360,Male,97.0,58.0,57.0,36.0,Technical 
355,Male,82.0,85.0,44.0,16.0,Technical
5236,Male,68.0,49.0,43.0,8.0,Technical
2271,Female,43.0,60.0,98.0,8.0,Academic
2103,Female,86.0,99.0,80.0,25.0,ACADEMIC
5199,male,31.0,83.0,57.0,9.0,Technical
5319,Male,56.0,86.0,96.0,7.0,Technical
1053,Male,62.0,100.0,81.0,35.0,Technical
5016, Female,70.0,45.0,87.0,29.0,Technical
3014,Male ,92.0,95.0,52.0,21.0,Technical 
1890,Female,85.0,78.0,85.0,38.0,Technical
2856,Male,59.0,90.0,45.0,40.0,Technical
485,Female,75.0,84.0,83.0,25.0,Technical
2687,Male,91.0,90.0,43.0,30.0,Technical
4383,male,41.0,42.0,88.0,38.0,Technical 
1203,Female,63.0,38.0,40.0,19.0,Technical
3015,male,85.0,80.0,88.0,37.0,Technical
1582, Female,49.0,68.0,55.0,4.0,Technical
2129,Male ,61.0,85.0,97.0,9.0,Technical
3010,Male,35.0,51.0,94.0,4.0,Academic
1286,Female,56.0,,37.0,13.0,Technical
1310,Female,35.0,50.0,25.0,6.0,Technical
4485,Female,33.0,86.0,64.0,14.0,ACADEMIC
3861,,48.0,41.0,68.0,24.0,Academic
4571,Female,76.0,47.0,59.0,22.0,Technical
4656,Female,77.0,95.0,72.0,22.0,Technical 
278,Male,54.0,93.0,52.0,32.0,Technical
4119,Male,91.0,88.0,39.0,28.0,Technical
124,,31.0,83.0,86.0,31.0,Technical
4160,Female,60.0,,43.0,34.0,ACADEMIC
4081,FEMALE,48.0,66.0,89.0,26.0,Technical
5260,male,80.0,91.0,38.0,19.0,Technical
5450,Female,69.0,91.0,75.0,24.0,Technical
1751,Male,77.0,52.0,55.0,25.0,Technical
5554, Female,56.0,92.0,96.0,31.0,Technical
2455,Male ,74.0,85.0,47.0,29.0,Technical
4724,Female,33.0,64.0,35.0,18.0,Technical 
3661,Male,49.0,44.0,83.0,5.0,Academic
4943,Male,90.0,55.0,92.0,15.0,Technical
3516,male,94.0,80.0,66.0,14.0,Technical
2980,Male,45.0,40.0,39.0,8.0,Technical
5269,Male,46.0,66.0,32.0,15.0,Technical
5114,male,68.0,63.0,29.0,18.0,technical
1220,FEMALE,73.0,43.0,52.0,33.0,Technical
4868,Male,66.0,98.0,50.0,20.0,ACADEMIC
2153,,51.0,96.0,89.0,35.0,Technical
4769,Female,73.0,84.0,60.0,24.0,Technical
1966,Female,30.0,90.0,79.0,14.0,Technical
4640,Male,81.0,56.0,79.0,8.0,Technical
3582, Female,45.0,61.0,50.0,29.0,Technical
3619,Male,46.0,43.0,86.0,,Academic
2600,Male,84.0,37.0,76.0,5.0,Technical
2544,Female,30.0,37.0,64.0,29.0,Technical 
4541,FEMALE,77.0,41.0,55.0,15.0,Technical
428,Female,61.0,87.0,27.0,35.0,Technical
4047,Female,53.0,88.0,76.0,14.0,Technical
644,Female,68.0,44.0,59.0,31.0,Technical 
4468,Male ,37.0,49.0,64.0,,ACADEMIC
3100,Female,63.0,51.0,77.0,19.0,Technical
5093,Male,89.0,45.0,31.0,5.0,Technical
1491,Male,60.0,63.0,99.0,33.0,Technical
868,Female,73.0,53.0,45.0,9.0,Technical
5121,Female,53.0,75.0,69.0,8.0,Technical
4389,FEMALE,38.0,96.0,60.0,12.0,Technical
3709,Female,35.0,96.0,48.0,38.0,Technical
3533,Female,30.0,71.0,52.0,15.0,technical
3786,Female,71.0,87.0,72.0,31.0,Technical
1625,,,90.0,30.0,6.0,
1112,Female,,84.0,57.0,14.0,Technical
2278,Female,62.0,55.0,86.0,4.0,Technical
889,Male,71.0,80.0,35.0,12.0,Technical
4349,Female,30.0,79.0,29.0,33.0,ACADEMIC
2599,FEMALE,51.0,41.0,46.0,14.0,Technical
3108, Female,81.0,43.0,46.0,11.0,Technical
4306,male,67.0,55.0,38.0,38.0,Technical
3198,Male,60.0,47.0,61.0,11.0,
5589,Female,48.0,42.0,66.0,14.0,Academic
2339,male,32.0,,43.0,14.0,Academic
1877,Female,49.0,80.0,77.0,8.0,Technical
4861,Male,42.0,89.0,50.0,33.0,Technical
5091,Female,37.0,68.0,90.0,11.0,Academic
3965,Male,80.0,97.0,66.0,,Technical
666,Female,99.0,56.0,28.0,40.0,Technical
211,Male,34.0,78.0,91.0,26.0,Technical
3986,Female,42.0,87.0,53.0,17.0,technical
4681,Female,69.0,55.0,41.0,20.0,Technical
1052,Female,44.0,65.0,81.0,31.0,Technical
1080,Female,93.0,58.0,65.0,5.0,Technical
487,Male,51.0,75.0,62.0,25.0,Technical
1681,Male,73.0,37.0,92.0,18.0,
1812,FEMALE,54.0,68.0,100.0,27.0,Technical
126,Female,78.0,79.0,48.0,7.0,Technical
2016,Female,31.0,53.0,61.0,17.0,Academic
4870,Male,54.0,35.0,49.0,,Technical
739,Male,99.0,63.0,84.0,38.0,Technical
5242,Male,57.0,84.0,53.0,17.0,
3447,Male,63.0,78.0,67.0,15.0,Technical 
2938,Male,87.0,69.0,54.0,32.0,Technical
2555,Female,89.0,65.0,73.0,40.0,Technical
2491,Male,39.0,51.0,34.0,33.0,Technical
2628,Female,52.0,68.0,52.0,25.0,Technical
3067,Female,99.0,55.0,36.0,34.0,Technical 
326,Male,55.0,82.0,45.0,8.0,Technical
2756,Male,67.0,43.0,36.0,13.0,Technical
2187,Male,36.0,59.0,39.0,22.0,Technical
2926,Female,95.0,92.0,61.0,12.0,Technical
5409,Female,77.0,57.0,91.0,23.0,Technical
5280,Female,50.0,54.0,51.0,31.0,Technical
3405,Male,89.0,96.0,80.0,28.0,Technical
4957,Male,76.0,75.0,79.0,19.0,Technical
4031,Female,93.0,95.0,36.0,34.0,Technical
582,Female,98.0,49.0,28.0,16.0,Technical
1906,Female,100.0,57.0,31.0,22.0,Technical
3512,Male,66.0,80.0,64.0,32.0,Technical
1930,Male,93.0,37.0,76.0,17.0,Technical
3760,Female,53.0,57.0,37.0,40.0,Technical
4005,Male ,39.0,83.0,27.0,20.0,ACADEMIC
3714,Female,43.0,38.0,45.0,12.0,technical
5538,Female,58.0,75.0,,33.0,Technical
1993,Male ,98.0,56.0,89.0,8.0,Technical
4289, Female,96.0,75.0,83.0,4.0,Technical
2782,Female,48.0,98.0,82.0,22.0,Technical
1550,Male ,49.0,47.0,35.0,12.0,Technical 
4964,Male,45.0,89.0,53.0,20.0,Technical
724,Male,49.0,48.0,35.0,35.0,Technical
712,,58.0,97.0,77.0,9.0,Technical
1297,Female,69.0,74.0,40.0,38.0,Technical
1077,Female,56.0,75.0,70.0,27.0,Technical
3248,Female,88.0,58.0,28.0,21.0,Technical
1322,Male ,67.0,74.0,76.0,34.0,Technical
3257,Female,70.0,99.0,41.0,33.0,Technical
2976,Male,48.0,75.0,36.0,37.0,Technical
2698,Male,36.0,85.0,85.0,20.0,Technical
2429,Female,70.0,61.0,91.0,39.0,
3282,Male,35.0,73.0,99.0,11.0,Academic
2376,,41.0,75.0,44.0,14.0,Technical
992,Female,76.0,50.0,91.0,12.0,technical
2240,Female,30.0,64.0,66.0,31.0,Academic
1071,Male ,68.0,41.0,27.0,,Technical
4763,Male,35.0,70.0,40.0,19.0,Technical
5579,Female,48.0,59.0,53.0,6.0,Technical
1411,Male,43.0,97.0,82.0,34.0,Technical 
1063,Male,42.0,73.0,35.0,,Technical
1383,Female,43.0,56.0,32.0,8.0,Technical
4687,male,50.0,63.0,84.0,20.0,ACADEMIC
996,FEMALE,89.0,,63.0,24.0,Technical
3303,Male,67.0,47.0,74.0,23.0,Technical
699,Male,65.0,55.0,64.0,6.0,Technical
4534,Female,73.0,68.0,70.0,28.0,Technical 
5596,Male,72.0,36.0,27.0,28.0,Technical
733,Female,62.0,50.0,99.0,19.0,ACADEMIC
2978,Male,68.0,46.0,71.0,21.0,Technical
3738,Male,35.0,98.0,27.0,37.0,Technical
4437,Female,89.0,72.0,84.0,4.0,Technical
3050,Female,,47.0,32.0,33.0,
3309,Male,,52.0,33.0,18.0,Technical
4675, Female,71.0,52.0,53.0,22.0,Technical
1519,Male,39.0,52.0,74.0,19.0,ACADEMIC
4002,Male,55.0,54.0,76.0,23.0,Technical
847,male,42.0,46.0,80.0,39.0,Technical 
1236,Male,99.0,37.0,78.0,6.0,Technical
4239,Female,66.0,64.0,37.0,22.0,Technical
4903,Male ,55.0,95.0,59.0,14.0,Technical
4682,Male,95.0,60.0,29.0,12.0,Technical
4368,Male,67.0,78.0,61.0,4.0,technical
5190,Male,95.0,91.0,40.0,14.0,Technical 
2615,Female,64.0,55.0,26.0,29.0,Technical
679,Male,34.0,71.0,39.0,33.0,Technical 
4143,Male,36.0,54.0,61.0,24.0,Academic
2035,Female,85.0,39.0,66.0,15.0,Technical
2492,Male,45.0,87.0,40.0,32.0,Technical
3618,Male ,44.0,70.0,54.0,38.0,Technical
3367,Male,84.0,99.0,70.0,14.0,Technical 
123,Male,67.0,,41.0,25.0,Technical
5267,Male,95.0,100.0,89.0,14.0,Technical
3624,FEMALE,51.0,98.0,86.0,26.0,technical
3316,Male ,43.0,91.0,99.0,31.0,Technical
703, Female,53.0,78.0,97.0,10.0,Technical
3273,Male,41.0,100.0,81.0,7.0,Technical
3317,Male,55.0,64.0,37.0,30.0,Technical
4202,Male,83.0,54.0,34.0,24.0,Technical
5382,Male,83.0,89.0,95.0,9.0,Technical
1856,Female,53.0,55.0,67.0,35.0,Technical 
3462, Female,78.0,43.0,91.0,7.0,Technical
1666,Male ,91.0,83.0,100.0,7.0,Technical
3673,Female,90.0,45.0,71.0,8.0,Technical 
3895,FEMALE,57.0,98.0,45.0,14.0,Technical
1559,Male,38.0,64.0,69.0,18.0,Technical
1922,Male,81.0,43.0,38.0,8.0,Technical
333, Female,49.0,60.0,78.0,17.0,Technical
3901,Male,97.0,36.0,27.0,23.0,Technical
4097,Male,46.0,47.0,74.0,38.0,Academic
2322,Female,68.0,48.0,42.0,15.0,Technical
4910,Female,43.0,79.0,86.0,18.0,Technical
2529,,33.0,85.0,60.0,15.0,Technical
5523,Female,65.0,42.0,61.0,15.0,Technical
1515,Female,33.0,73.0,89.0,29.0,ACADEMIC
1155,Male ,39.0,44.0,,17.0,Academic
173,Male,33.0,61.0,46.0,28.0,Technical
1915,,38.0,65.0,78.0,18.0,Technical
2787,Male,,72.0,94.0,39.0,technical
4004,Male,37.0,93.0,63.0,28.0,ACADEMIC
3172,Female,40.0,46.0,67.0,22.0,Academic
2145,Female,66.0,58.0,27.0,33.0,Technical
400,Male,54.0,54.0,55.0,35.0,Technical
5000,Female,49.0,64.0,49.0,38.0,Technical 
3630,Male,41.0,67.0,60.0,13.0,ACADEMIC
4606,Male,87.0,92.0,90.0,7.0,technical
1438,,68.0,99.0,82.0,36.0,Technical
1036,Male,93.0,69.0,34.0,17.0,Technical
2423,Female,79.0,49.0,87.0,36.0,Technical
5186,male,75.0,85.0,65.0,28.0,Technical
1342,Female,89.0,60.0,82.0,18.0,Technical
3277,Female,73.0,63.0,88.0,40.0,Technical
875,Female,63.0,63.0,35.0,23.0,Technical
3583,Male,39.0,35.0,59.0,37.0,
4198,Male,53.0,74.0,42.0,40.0,Technical
2964,Female,,89.0,32.0,13.0,
5128,Male,47.0,63.0,53.0,23.0,Technical
3400,Female,83.0,73.0,83.0,22.0,Technical
1017,Male,91.0,56.0,32.0,29.0,Technical
5506,Female,63.0,,39.0,38.0,ACADEMIC
1611,Female,70.0,52.0,71.0,36.0,
721,Male,86.0,62.0,90.0,10.0,Technical
1443,Female,45.0,40.0,36.0,18.0,Technical
563,Female,81.0,89.0,58.0,8.0,Technical
4782,Male,92.0,98.0,80.0,29.0,Technical
3884,Female,63.0,78.0,46.0,31.0,Technical
5312,Male,58.0,97.0,81.0,22.0,Technical
4818,Female,84.0,53.0,79.0,15.0,Technical
2778,Male,98.0,52.0,49.0,5.0,Technical
4638,Female,33.0,60.0,70.0,24.0,Academic
4794,,71.0,66.0,46.0,24.0,Technical
2881,Male,58.0,47.0,42.0,5.0,Technical
2442,Male,42.0,52.0,85.0,36.0,Academic
2460,Male,98.0,75.0,76.0,,Technical
5126,Female,46.0,82.0,82.0,40.0,ACADEMIC
3133,Female,57.0,79.0,74.0,13.0,Technical
2241,Male ,32.0,71.0,76.0,10.0,Technical
3719,Male ,82.0,56.0,67.0,19.0,Technical
5352,Female,42.0,87.0,53.0,40.0,Technical
5170,Male,92.0,76.0,58.0,34.0,Technical
958,Male,61.0,50.0,72.0,4.0,Technical
4195, Female,42.0,64.0,65.0,4.0,Technical
5059,Male,99.0,49.0,,29.0,Technical
5243,Female,45.0,64.0,83.0,16.0,Technical 
632,Female,69.0,91.0,89.0,34.0,Technical
452, Female,70.0,43.0,38.0,31.0,Technical
4280,Male,85.0,36.0,39.0,31.0,Technical
2871,male,64.0,69.0,53.0,12.0,Technical
5537,Male,40.0,90.0,31.0,28.0,Technical
1216,Female,45.0,40.0,35.0,7.0,Technical
1227,Male,90.0,84.0,88.0,16.0,Technical
357,Female,70.0,58.0,40.0,40.0,Technical
4270,Male,65.0,56.0,84.0,6.0,Technical
1169,Male,35.0,92.0,40.0,7.0,Technical 
1794,Male,42.0,85.0,30.0,36.0,Technical
3101,Female,36.0,99.0,70.0,14.0,Technical
2957,Male,89.0,78.0,63.0,19.0,Technical
201,Male,63.0,65.0,78.0,37.0,Technical
346,Female,94.0,,71.0,9.0,Technical
330,Female,100.0,,62.0,40.0,Technical
3413,Female,71.0,88.0,39.0,29.0,Technical 
1959,Female,31.0,70.0,34.0,36.0,technical
601,Female,71.0,72.0,45.0,31.0,Technical
1209,Female,31.0,70.0,88.0,36.0,Academic
5119,Female,84.0,59.0,60.0,13.0,Technical
2593,Female,89.0,87.0,95.0,33.0,Technical
881,Female,73.0,96.0,41.0,8.0,Technical
1696,Female,87.0,56.0,90.0,28.0,Technical
3853,Male,31.0,49.0,98.0,5.0,
496,Female,34.0,98.0,29.0,35.0,Technical
3221,Male,43.0,52.0,61.0,9.0,technical
1713,Female,45.0,43.0,50.0,,Technical
1811,,50.0,94.0,42.0,,Technical
2377,Female,40.0,76.0,49.0,28.0,ACADEMIC
508,Male,62.0,52.0,86.0,27.0,technical
4631,Male,68.0,46.0,56.0,5.0,Technical
3097, Female,90.0,84.0,44.0,12.0,Technical
4473,Male,89.0,54.0,30.0,35.0,Technical
3122,Male,91.0,54.0,76.0,26.0,Technical
1616,Male,95.0,68.0,49.0,28.0,Technical
2906,Female,999.0,40.0,49.0,31.0,Technical
2463,Male,52.0,65.0,74.0,11.0,ACADEMIC
4665,Male,74.0,88.0,45.0,27.0,technical
311,Female,40.0,36.0,34.0,12.0,Academic
130,Male,34.0,43.0,31.0,,Academic
2837,Female,42.0,81.0,91.0,17.0,Technical
4087,Male,68.0,67.0,32.0,33.0,Technical
5147,Male,63.0,97.0,28.0,16.0,Technical
806,Female,44.0,92.0,53.0,33.0,Technical
389,Male,72.0,36.0,66.0,16.0,Technical
1518,Male,49.0,52.0,95.0,5.0,Academic
4358,Male,87.0,42.0,58.0,6.0,Technical
5067,Female,68.0,96.0,85.0,35.0,Technical
4088,Male,74.0,48.0,67.0,14.0,Technical
5174,Male,42.0,58.0,55.0,4.0,Technical
3958,Male ,42.0,92.0,51.0,31.0,Technical
2461,Male,43.0,38.0,30.0,38.0,Technical
4685,Male ,35.0,67.0,36.0,13.0,Technical
5047,Female,,67.0,91.0,16.0,ACADEMIC
2365,Female,93.0,90.0,28.0,21.0,Technical
5394,Male ,36.0,78.0,39.0,35.0,Technical
1470,Male,89.0,58.0,71.0,20.0,Technical
2169,Male,31.0,72.0,40.0,16.0,technical
5214,Female,86.0,37.0,97.0,8.0,
5431,Male,54.0,36.0,100.0,17.0,Academic
926,Female,70.0,66.0,52.0,32.0,Technical
5326,Male,94.0,88.0,40.0,39.0,Technical 
3254,Male,66.0,100.0,36.0,30.0,Technical
4354,FEMALE,84.0,40.0,97.0,16.0,Technical
1152,Female,78.0,84.0,87.0,12.0,Technical
1626,FEMALE,95.0,81.0,99.0,4.0,Technical
982,Female,78.0,95.0,36.0,28.0,Technical
241,FEMALE,37.0,71.0,84.0,,Technical
4641,Male,68.0,83.0,55.0,24.0,Technical
3246,Male,58.0,65.0,92.0,14.0,Technical
2447,Female,32.0,93.0,,25.0,Technical
1040,Female,,100.0,95.0,15.0,Technical
421,Female,37.0,99.0,56.0,25.0,Technical
5324,Male,73.0,97.0,57.0,16.0,Technical
2988,Male,54.0,50.0,84.0,26.0,Technical 
2767,Male ,100.0,64.0,87.0,6.0,Technical
2363,Female,55.0,43.0,62.0,16.0,Technical
2092,Male,46.0,68.0,41.0,13.0,Technical
569,Male,63.0,36.0,62.0,38.0,Technical
923,Male,87.0,54.0,98.0,29.0,Technical
1926,Female,35.0,65.0,42.0,,Technical 
2646,Male,98.0,55.0,98.0,39.0,Technical
1894,Female,92.0,42.0,46.0,20.0,Technical
2040,Male,99.0,59.0,26.0,31.0,Technical
3343,male,77.0,92.0,69.0,35.0,Technical 
1726,Female,91.0,65.0,99.0,28.0,Technical
2624,Male,76.0,65.0,59.0,6.0,Technical
4107,Male,72.0,99.0,35.0,38.0,Technical
144,Female,42.0,46.0,72.0,11.0,Academic
262,Female,78.0,61.0,53.0,40.0,Technical
381,Female,33.0,87.0,30.0,38.0,Technical
4598,Male,,57.0,85.0,33.0,Technical
3906, Female,44.0,37.0,86.0,21.0,Academic
713,Female,52.0,69.0,75.0,23.0,ACADEMIC
3665,Male,72.0,93.0,61.0,4.0,Technical
1991,male,70.0,100.0,76.0,34.0,Technical
1538,Female,90.0,66.0,46.0,28.0,Technical
2907,Female,86.0,61.0,31.0,19.0,Technical
1241,Female,100.0,80.0,53.0,33.0,technical
4068,Male,94.0,92.0,55.0,9.0,Technical
3614,Male ,42.0,52.0,75.0,10.0,Academic
1303,Male,72.0,92.0,93.0,34.0,Technical
656,Male,81.0,91.0,29.0,30.0,Technical
3489,Male,72.0,57.0,72.0,12.0,Technical
4395,Male,96.0,91.0,31.0,21.0,Technical 
5430,,,75.0,71.0,24.0,Technical
4319,Female,56.0,45.0,31.0,37.0,ACADEMIC
504,male,58.0,79.0,56.0,34.0,Technical
2412,Female,47.0,68.0,30.0,21.0,Technical
576,Female,48.0,43.0,58.0,19.0,Academic
4165,Female,91.0,83.0,55.0,10.0,Technical
5519,Male,31.0,43.0,37.0,28.0,Academic
727,Male,82.0,49.0,26.0,28.0,Technical
2095,male,90.0,100.0,,9.0,Technical
1649,Male,63.0,87.0,86.0,23.0,Technical 
4190,Male,48.0,76.0,87.0,21.0,Technical
5204,Male,95.0,90.0,65.0,20.0,Technical 
